33.34,112.06,84.12,"Washington State"
41.69,83.73,82.74,Kentucky
34.49,84.91,77.98,Pennsylvania
21.38,158.09,79.05,"Utah State"
35.84,81.48,98.14,"Florida State"
33.68,117.91,88.92,UCLA
34.10,117.28,78.00,"Georgia State"
41.69,86.14,84.00,Virginia
44.81,85.57,82.92,Illinois
39.27,86.62,77.57,"Northern Illinois"
32.82,96.63,94.57,Texas
33.84,117.50,86.03,California
34.74,82.80,80.25,Clemson
27.91,82.71,77.78,Richmond
33.21,97.06,85.75,TCU
33.91,83.52,89.18,Duke
40.16,79.82,78.32,"Old Dominion"
32.80,116.97,81.56,Illinois
37.98,122.33,83.32,"N.C. State"
38.55,90.32,80.93,Indiana
33.15,96.86,76.67,Army
41.35,72.11,76.76,Connecticut
40.56,111.97,84.57,Vanderbilt
26.98,82.16,78.91,Tulane
43.08,106.40,75.31,"Eastern Michigan"
40.66,74.30,87.61,"Penn State"
34.71,86.74,92.53,Auburn
33.57,112.18,77.59,"Utah State"
33.03,97.07,77.50,"Arkansas State"
44.56,87.71,85.22,"Western Michigan"
33.01,85.11,85.84,"North Carolina"
29.57,98.22,80.65,"Texas Tech"
32.76,97.15,77.16,SMU
35.33,97.56,98.36,Oklahoma
33.30,111.76,81.32,Montana
31.55,100.56,82.34,SMU
42.84,78.75,77.82,Buffalo
33.80,98.54,78.57,Tulsa
37.07,95.62,85.28,"Iowa State"
34.89,85.12,76.31,"Old Dominion"
41.06,74.15,79.31,Temple
34.19,117.61,88.34,"Arizona State"
40.69,73.99,78.33,Toledo
34.72,88.90,83.23,"Mississippi State"
39.97,83.77,85.29,"Miami (OH)"
40.69,73.99,86.15,Miami
42.62,71.58,81.71,Illinois
38.96,94.58,84.76,"North Carolina"
39.97,121.00,78.26,"Georgia Southern"
37.79,78.23,78.00,"Old Dominion"
26.11,80.33,90.68,Miami
29.98,94.00,79.58,Rice
34.18,118.43,77.83,Cincinnati
30.36,81.70,84.08,Georgia
33.12,97.01,77.16,"East Carolina"
40.86,85.16,82.82,"Ball State"
39.35,111.58,94.28,Utah
31.32,89.41,78.57,"Southern Miss"
42.89,88.01,75.81,"Florida Atlantic"
41.15,85.26,77.64,"Ball State"
33.65,88.70,92.23,Alabama
32.75,88.72,83.20,Memphis
37.95,122.08,78.00,"Utah State"
38.00,84.53,98.31,Alabama
25.85,80.23,96.55,Miami
38.00,84.53,80.05,Toledo
39.62,104.67,81.11,Montana
26.09,80.18,81.69,Vanderbilt
41.43,87.60,76.67,"Bowling Green"
31.72,90.41,86.87,"Mississippi State"
33.54,117.34,89.98,USC
29.99,95.66,97.72,LSU
44.57,88.12,93.89,Wisconsin
34.27,85.12,84.01,"Virginia Tech"
32.70,109.66,85.40,"Arizona State"
36.54,82.47,76.09,"Appalachian State"
43.01,85.77,81.82,"Central Michigan"
42.47,83.52,82.50,"Boston College"
33.87,117.93,79.00,Hawaii
33.91,84.18,85.90,Vanderbilt
29.97,90.09,79.54,Kansas
37.95,97.98,88.33,Kentucky
40.39,111.78,75.41,"Air Force"
37.52,94.28,78.89,"North Dakota State"
42.76,70.92,76.76,Connecticut
34.07,117.94,82.65,"Boise State"
34.12,80.86,76.81,"South Carolina"
33.83,118.12,79.00,"San Diego State"
40.96,74.03,75.31,Navy
43.02,86.13,80.18,"Kent State"
40.04,75.64,83.70,Syracuse
27.91,82.71,76.81,Akron
32.64,97.21,75.31,UTEP
33.80,118.30,86.96,UCLA
39.79,88.27,85.73,"Oklahoma State"
40.11,82.90,83.99,Northwestern
40.77,73.53,81.99,"South Alabama"
32.62,97.09,75.75,"San Diego State"
32.59,96.97,75.81,Houston
47.94,122.01,77.76,UNLV
37.95,122.56,76.31,"San Jose State"
34.10,83.57,88.43,Louisville
37.70,97.38,76.81,Tulsa
29.83,90.12,78.50,Troy
41.16,73.50,86.30,TCU
40.69,73.99,81.00,"South Alabama"
34.15,117.85,79.91,"Fresno State"
46.33,119.32,88.17,"Washington State"
40.12,83.13,85.50,"Penn State"
29.82,95.58,77.03,Kansas
35.38,119.23,75.81,UTEP
45.27,93.02,87.16,Wisconsin
33.95,118.31,78.00,UTSA
33.38,112.39,77.09,"New Mexico State"
31.04,93.63,75.81,Louisiana
30.46,87.26,76.31,Louisiana
42.64,73.25,77.95,"Wake Forest"
26.10,97.41,76.49,Purdue
41.16,82.21,79.58,"Kent State"
0.00,0.00,77.43,"Brigham Young"
42.74,112.52,77.76,Idaho
41.23,81.64,79.14,Akron
38.55,122.39,75.31,Nevada
21.38,158.09,84.66,"San Diego State"
43.24,88.13,75.81,"Northern Illinois"
42.48,83.28,76.31,Ohio
40.69,73.99,95.35,Alabama
42.47,83.18,89.48,Michigan
38.83,77.09,84.63,Northwestern
39.39,76.97,82.54,Maryland
37.84,122.10,83.88,Yale
42.43,83.19,85.96,Iowa
33.02,83.23,85.35,"South Carolina"
32.69,114.67,85.60,Tulsa
40.10,80.92,78.32,Ohio
33.54,117.04,83.75,Arizona
32.44,90.74,84.89,"Ole Miss"
40.50,111.84,84.22,Utah
37.77,84.30,78.99,Marshall
30.07,95.11,81.43,Kansas
35.33,106.72,87.04,Stanford
30.88,87.73,84.00,LSU
40.73,73.63,93.29,"Ohio State"
33.86,84.42,97.91,Georgia
28.53,81.41,83.94,Miami
44.87,93.38,82.35,"Miami (OH)"
39.44,84.42,78.91,"Miami (OH)"
42.94,88.30,85.34,Syracuse
41.25,75.96,88.17,Florida
39.53,104.96,81.94,Virginia
37.85,96.81,86.89,Oklahoma
34.34,89.48,78.84,UAB
30.43,95.71,83.33,"Texas A&M"
36.31,115.25,82.49,"Washington State"
39.04,95.68,84.22,"Oklahoma State"
0.00,0.00,76.08,"New Mexico State"
43.46,71.47,78.23,"Fresno State"
40.66,73.99,99.04,Georgia
25.48,80.51,81.12,UCF
40.62,75.54,80.06,Connecticut
35.58,97.57,94.80,"Oklahoma State"
27.85,82.83,84.29,"Florida Atlantic"
29.17,82.10,79.58,USF
33.80,83.89,87.94,"Ole Miss"
33.81,117.80,79.82,"San Jose State"
30.70,87.86,82.40,"Southern Miss"
26.62,81.71,79.72,"Appalachian State"
30.48,87.20,99.81,Alabama
35.58,97.57,83.64,Memphis
35.34,80.80,90.54,Florida
34.95,89.93,84.16,"Mississippi State"
33.46,82.22,82.73,"East Carolina"
41.31,81.50,83.14,Maryland
47.59,122.03,92.25,Washington
42.54,71.03,84.66,Connecticut
33.57,101.89,80.37,"Abilene Christian"
40.76,73.99,77.78,"Valdosta State"
41.25,95.70,89.50,Houston
33.69,112.04,98.30,USC
40.38,74.17,94.04,Rutgers
27.82,82.73,84.00,Indiana
32.83,88.50,78.89,"Nicholls State"
33.57,104.42,82.17,"Oklahoma State"
35.98,84.46,81.03,"Middle Tennessee State"
32.60,96.87,86.24,Missouri
34.02,84.50,78.82,"Old Dominion"
33.89,117.79,78.89,Princeton
33.42,87.56,77.90,"Western Kentucky"
41.10,81.53,75.81,"Kent State"
40.06,75.16,77.98,"Rhode Island"
36.65,76.26,80.00,"N.C. State"
45.18,89.83,76.67,"South Dakota State"
44.49,88.07,82.21,Syracuse
29.76,81.30,83.19,"Georgia State"
37.80,100.00,85.59,TCU
29.83,90.12,84.63,"Arkansas State"
41.43,75.65,80.69,Cincinnati
42.48,83.28,77.50,"Ball State"
42.67,83.29,82.16,Minnesota
28.00,82.52,96.03,Florida
42.25,84.29,79.91,"New Mexico"
41.05,74.05,85.94,"Penn State"
28.09,82.58,80.39,"San Diego State"
31.63,97.10,82.40,Tulsa
34.13,84.30,84.66,"Wake Forest"
38.37,82.42,88.40,"North Carolina"
31.51,87.33,76.42,Troy
42.32,83.71,78.57,"Eastern Michigan"
35.25,106.72,80.65,Purdue
26.25,80.18,76.67,"North Carolina Central"
33.58,85.13,80.58,Troy
40.18,83.00,85.37,"Michigan State"
28.73,81.52,97.32,"North Carolina"
34.29,119.23,85.67,"Arizona State"
44.68,92.88,75.31,Drake
39.93,75.34,84.88,"Penn State"
30.20,96.39,81.15,"New Mexico"
29.16,81.01,80.65,"Florida A&M"
41.25,95.70,78.89,Buffalo
33.81,117.80,86.09,Oregon
41.47,87.84,83.91,Illinois
37.78,122.42,82.92,"Iowa State"
34.31,85.27,76.83,Army
33.45,84.19,85.12,Clemson
30.46,87.26,83.78,USF
29.75,95.37,80.94,Houston
32.12,95.92,75.33,"North Texas"
40.69,73.99,77.33,"North Texas"
40.69,73.99,79.00,"New Mexico"
41.77,88.14,83.21,"Western Michigan"
40.62,74.89,76.67,"New Hampshire"
35.30,80.64,82.41,"South Carolina"
35.72,80.91,77.81,"Old Dominion"
38.72,121.36,83.59,"San Jose State"
26.31,80.10,78.32,"Austin Peay"
40.87,81.23,80.60,Fordham
32.83,109.79,81.11,Louisville
41.10,85.06,83.22,Indiana
42.35,83.06,81.99,Toledo
26.09,80.18,84.71,Tulane
37.07,95.62,79.33,Minnesota
32.83,88.50,81.17,UAB
40.39,111.78,85.99,Utah
41.94,91.45,89.11,Iowa
45.13,93.46,77.31,"North Dakota State"
39.90,85.99,84.57,Indiana
33.44,90.49,85.46,"Virginia Tech"
33.43,88.36,83.16,"Ole Miss"
45.41,122.68,90.85,Oregon
45.50,122.78,86.40,Washington
39.15,77.08,84.00,Kentucky
40.86,74.13,87.21,Pittsburgh
40.31,86.89,88.11,Indiana
39.79,86.29,85.69,Missouri
40.94,72.89,84.12,Northwestern
33.09,97.31,90.69,Oklahoma
35.26,97.79,85.27,"Oklahoma State"
39.24,84.35,80.71,Indiana
38.47,77.50,94.84,"Penn State"
39.27,84.60,84.05,Tennessee
32.60,96.87,78.99,"Texas State"
42.35,83.06,80.39,Ohio
33.86,84.01,87.22,Duke
27.45,82.64,88.24,Illinois
29.70,98.07,83.01,"Texas Tech"
38.33,89.40,88.86,"Ole Miss"
34.89,100.21,87.42,"Texas Tech"
40.18,83.08,84.09,"Michigan State"
33.87,117.93,85.07,"Kansas State"
42.20,71.01,76.67,Villanova
42.86,85.00,80.05,"Western Michigan"
37.97,121.96,85.47,California
42.02,87.84,82.79,Syracuse
32.96,96.98,82.49,"Oklahoma State"
38.95,94.75,77.31,"Kansas State"
40.66,73.99,82.54,Pittsburgh
42.42,114.59,84.40,"Boise State"
35.99,115.11,75.81,UNLV
31.18,81.49,86.85,Miami
36.48,119.51,88.58,USC
33.80,87.28,76.81,"Southern Miss"
47.94,122.24,83.47,"Washington State"
48.87,101.06,82.99,Wyoming
38.86,82.07,85.39,LSU
44.78,93.27,76.67,"South Dakota"
40.25,74.53,82.15,"Rhode Island"
30.24,91.99,88.50,LSU
39.97,75.18,83.37,Delaware
39.68,104.96,83.29,Colorado
35.24,81.58,80.90,"N.C. State"
31.42,86.06,76.83,Gardner-Webb
34.06,84.38,83.00,"Iowa State"
41.60,87.60,78.24,"Ball State"
37.55,77.32,88.07,Louisville
42.18,83.48,99.00,"Michigan State"
39.67,119.07,78.57,"San Diego State"
35.93,88.79,87.15,Duke
47.87,100.22,76.67,"North Dakota State"
34.07,85.97,85.90,Louisville
35.93,86.46,87.95,"South Carolina"
42.03,93.59,84.41,"Iowa State"
36.24,86.78,92.12,Memphis
34.05,84.07,79.24,"Georgia State"
41.51,72.91,85.33,Rutgers
33.88,117.99,86.68,Virginia
39.19,86.02,81.13,"Miami (OH)"
37.76,122.14,94.63,USC
42.64,75.30,87.55,"Florida State"
47.63,117.19,83.49,Utah
29.83,90.12,78.17,Tulane
27.63,97.31,77.92,"North Texas"
41.57,90.46,89.12,Iowa
41.94,88.40,84.29,"Northern Illinois"
44.45,95.75,88.57,Minnesota
40.49,81.68,87.61,Michigan
37.96,87.35,85.90,Vanderbilt
34.02,118.20,77.31,"New Mexico"
42.63,70.86,79.79,Connecticut
42.46,88.30,86.13,Arkansas
43.43,87.87,88.33,Wisconsin
30.44,97.60,79.55,UTSA
42.30,83.25,85.03,"Michigan State"
40.33,80.08,83.81,Pittsburgh
32.95,97.15,80.86,Yale
43.18,86.27,88.58,"Western Michigan"
43.15,88.12,76.67,Wisconsin
30.31,98.00,87.97,Nebraska
29.82,95.58,82.59,Vanderbilt
0.00,0.00,79.96,"Texas Tech"
32.93,97.25,86.56,SMU
39.34,84.55,98.94,Clemson
34.01,84.01,83.60,Vanderbilt
45.06,93.38,84.22,Wyoming
30.66,96.32,84.67,Baylor
33.86,84.21,93.85,"South Carolina"
45.61,121.59,84.99,"Portland State"
28.01,82.59,99.63,"Ohio State"
34.10,117.28,85.17,Arkansas
35.90,86.96,94.73,"Ohio State"
35.90,86.96,77.90,Army
35.98,78.55,80.25,"East Carolina"
37.07,95.62,80.06,UTSA
33.73,86.65,76.31,"Appalachian State"
36.00,86.78,86.90,Duke
38.81,121.25,81.16,"San Diego State"
26.85,80.09,85.35,Pittsburgh
37.53,122.36,79.00,"Fresno State"
32.83,109.79,81.00,UAB
29.96,95.74,93.70,"Texas A&M"
42.55,83.48,84.37,"Iowa State"
33.91,118.34,82.19,"Brigham Young"
32.22,110.97,86.57,Utah
34.12,84.03,83.51,"West Virginia"
33.82,84.11,76.81,Tulane
37.85,96.81,86.47,Oklahoma
35.18,89.76,89.04,Tennessee
37.44,121.87,82.38,"Washington State"
36.80,76.18,76.67,Army
39.51,104.68,82.38,Colorado
29.74,95.83,89.28,Baylor
33.04,96.67,84.15,"Texas Tech"
33.99,117.38,80.59,"Fresno State"
34.15,117.76,79.55,"Washington State"
33.53,111.89,78.26,Purdue
40.59,74.70,81.32,Rutgers
37.51,78.26,80.99,"Virginia Tech"
45.01,93.43,77.81,"Georgia State"
33.33,111.93,80.14,"Boise State"
39.97,86.18,83.00,Purdue
39.36,84.25,87.57,Nebraska
30.29,81.63,76.67,Samford
30.28,81.59,81.97,Ohio
29.98,95.18,99.46,"Texas A&M"
37.44,121.87,83.55,"San Jose State"
29.11,80.97,83.77,"Georgia Southern"
37.95,97.98,85.29,"Kansas State"
41.57,93.74,82.47,"Miami (OH)"
39.20,84.53,77.31,"Georgia State"
41.62,86.73,81.33,"Eastern Michigan"
29.40,98.60,85.28,SMU
34.87,92.40,78.98,Arkansas
28.51,81.36,77.57,"Appalachian State"
35.11,80.71,77.26,Akron
28.61,82.56,76.67,"Central Connecticut State"
33.22,97.15,89.13,Colorado
28.03,82.72,76.42,FIU
32.22,90.46,77.83,"South Alabama"
30.19,95.42,98.26,Texas
35.40,118.99,83.00,"East Carolina"
41.13,80.61,76.31,Akron
32.32,95.29,81.56,"West Virginia"
42.28,87.96,81.94,Yale
42.00,73.41,76.98,"Georgia Southern"
34.06,84.38,85.34,"North Carolina"
40.87,81.23,77.31,"Eastern Michigan"
31.54,87.83,76.31,"Georgia State"
47.23,122.54,81.13,"Fresno State"
0.00,0.00,78.82,"Utah State"
39.61,105.06,77.09,"Brigham Young"
47.22,122.45,79.65,"New Mexico"
29.87,95.54,77.16,Tulsa
38.34,82.52,86.10,Tennessee
47.70,117.20,79.17,"Brigham Young"
43.42,95.09,85.44,Miami
33.67,112.19,87.09,"Iowa State"
30.47,89.15,78.57,UTSA
29.18,97.11,81.75,Arkansas
33.10,117.27,78.42,"San Diego State"
32.08,96.39,79.33,"North Texas"
32.87,97.22,84.52,"Texas A&M"
45.34,122.66,87.17,Oregon
42.52,93.25,79.00,Akron
29.62,95.63,78.91,Kansas
21.40,157.75,78.32,"Washington State"
32.96,96.98,78.17,Rice
38.39,121.82,77.31,Nevada
30.32,81.41,84.16,"Mississippi State"
46.33,119.32,83.28,"Oregon State"
39.25,77.03,83.82,Syracuse
33.37,94.15,76.67,"Alcorn State"
40.69,73.99,90.20,LSU
27.44,82.39,83.06,UCF
34.18,118.43,76.11,Charlotte
31.18,81.49,91.63,Georgia
34.19,117.61,87.22,Louisville
34.49,82.05,86.15,"South Carolina"
41.43,75.65,84.07,"West Virginia"
30.07,95.11,84.18,Houston
33.54,117.34,83.55,"San Jose State"
29.69,95.65,84.06,Baylor
44.88,93.48,76.31,Harvard
47.59,92.50,76.98,"South Dakota"
29.66,98.51,80.54,"New Mexico State"
39.29,77.22,77.98,Army
41.39,81.44,84.33,Virginia
29.19,95.46,79.96,UTSA
32.58,83.63,88.71,"Florida State"
35.52,97.53,88.30,Georgia
41.12,87.93,81.80,"Western Michigan"
40.39,84.52,87.76,"Notre Dame"
37.78,122.42,92.23,Alabama
29.10,82.35,76.81,Akron
45.51,122.64,83.40,"Oregon State"
33.99,84.65,84.23,"Florida State"
33.02,83.23,86.32,"South Carolina"
32.42,84.95,83.33,"Jacksonville State"
38.04,100.76,84.65,"Oklahoma State"
31.19,82.35,85.40,"N.C. State"
37.68,82.34,82.25,Kentucky
26.56,81.90,82.18,Purdue
33.65,112.39,77.23,"Weber State"
38.63,76.98,96.76,"Penn State"
34.12,80.86,78.91,"Old Dominion"
34.00,93.81,85.28,Arkansas
42.24,71.08,82.08,"Wake Forest"
30.44,91.17,80.31,UTSA
34.06,84.38,78.53,"William & Mary"
30.45,91.13,82.09,"Wake Forest"
34.25,82.15,79.99,"Appalachian State"
32.95,97.15,83.81,"Texas A&M"
26.09,80.18,79.51,"Florida Atlantic"
41.08,73.48,88.60,Michigan
32.73,102.64,89.97,Texas
36.08,86.14,76.89,"Western Kentucky"
38.10,97.25,82.15,"Kansas State"
43.01,85.60,82.13,"Central Michigan"
41.70,87.71,81.18,"Kansas State"
35.05,85.16,83.55,Northwestern
34.49,82.62,86.55,"Colorado State"
38.12,90.40,85.18,Arkansas
28.09,82.76,77.43,Ohio
40.82,73.92,88.74,Syracuse
34.42,118.57,80.00,Louisville
39.27,94.39,77.49,"Central Michigan"
33.88,84.71,80.42,Purdue
40.16,82.65,82.84,"Iowa State"
43.79,116.39,83.94,"Washington State"
34.09,84.22,87.42,"West Virginia"
33.34,86.22,83.47,Baylor
29.39,82.09,90.42,Miami
34.13,84.30,75.30,Harvard
29.74,95.73,87.63,TCU
31.10,96.42,85.81,Baylor
25.85,80.21,87.49,"South Carolina"
41.65,83.67,81.53,Toledo
39.62,84.25,81.47,Cincinnati
29.50,95.69,77.90,"North Texas"
29.78,95.61,75.30,"Stephen F. Austin"
29.77,95.50,82.64,Virginia
29.97,90.36,75.75,Louisiana-Monroe
37.85,96.81,84.14,"Florida Atlantic"
34.03,84.60,79.03,Mercer
34.03,84.60,77.42,Mercer
33.55,84.19,88.04,"Michigan State"
30.69,89.07,89.50,Georgia
44.07,123.08,77.16,"Montana State"
34.26,84.49,78.03,Charlotte
32.62,97.09,77.09,"North Texas"
38.27,85.62,81.47,Purdue
38.56,77.14,78.23,Connecticut
32.34,86.27,80.21,"Western Kentucky"
30.42,87.22,86.54,"Texas A&M"
32.92,97.08,78.23,Army
39.87,86.38,76.67,"Indiana State"
44.73,93.07,84.72,"Brigham Young"
40.81,96.64,84.11,Nebraska
42.07,76.82,78.42,Buffalo
42.83,78.63,78.57,"Boston College"
37.78,122.42,75.78,Charlotte
30.20,96.39,79.45,"Louisiana Tech"
36.73,86.56,79.92,"Middle Tennessee State"
36.17,86.49,80.37,"Middle Tennessee State"
42.15,83.81,86.88,"Michigan State"
44.21,88.34,75.75,"Western Michigan"
39.98,86.29,81.54,"Miami (OH)"
37.39,122.02,79.24,Hawaii
34.27,118.46,81.66,"San Diego State"
33.25,111.79,84.96,"Washington State"
35.25,85.07,79.03,Chattanooga
40.82,81.49,81.06,Cincinnati
34.42,118.57,80.81,"Colorado State"
41.25,95.70,77.78,Cincinnati
33.74,118.30,82.47,Utah
37.95,122.08,85.20,"Brigham Young"
33.20,111.60,80.79,"Boise State"
39.74,121.84,77.83,UNLV
38.00,121.32,82.96,Washington
28.45,81.47,88.04,Miami
29.98,95.18,83.96,Texas
33.38,112.39,80.65,"New Mexico State"
22.08,159.36,84.62,Utah
32.97,117.13,77.83,Montana
43.60,116.42,75.80,"Montana State"
38.45,122.78,77.00,"Old Dominion"
47.90,122.18,87.16,"Washington State"
47.26,122.45,80.20,"Colorado State"
36.82,108.16,82.09,"New Mexico"
34.06,117.17,82.80,"Utah State"
38.89,76.77,81.09,"Virginia Tech"
40.70,89.66,84.16,"Northern Illinois"
36.18,115.05,84.32,Arizona
35.65,85.73,86.00,Tennessee
36.00,86.78,86.55,"Notre Dame"
0.00,0.00,77.50,Rice
30.05,83.18,80.27,UCF
29.54,98.48,78.03,Rice
33.52,90.14,90.09,"Mississippi State"
35.79,78.39,78.57,"East Carolina"
44.87,93.38,95.39,"Notre Dame"
34.93,78.91,88.02,"Wake Forest"
33.79,82.42,95.66,Missouri
32.41,98.78,76.67,"Illinois State"
38.10,85.75,75.80,"Morehead State"
34.53,87.87,76.82,Troy
37.65,101.32,81.88,"Kansas State"
44.85,93.79,76.31,"North Dakota"
25.93,80.18,85.26,"N.C. State"
32.83,109.79,75.83,"Southeast Missouri State"
34.63,88.57,80.07,Louisiana-Monroe
43.05,83.33,82.07,"Kent State"
42.95,85.66,90.62,Michigan
32.86,96.87,85.05,Minnesota
43.15,88.25,78.50,"Northern Illinois"
32.72,97.16,77.37,"Texas State"
36.14,79.27,84.85,"N.C. State"
41.57,90.46,81.80,"Northern Illinois"
39.55,105.00,82.14,Colorado
36.13,79.60,78.12,"Wake Forest"
41.40,73.25,78.17,"Brigham Young"
34.41,89.89,79.03,Memphis
41.48,81.69,89.81,Kentucky
40.39,111.78,85.19,"Brigham Young"
47.70,117.20,83.85,"Brigham Young"
47.24,122.36,86.01,Washington
47.59,122.03,84.84,California
41.53,81.41,75.97,Buffalo
40.76,111.86,94.58,Texas
37.53,122.36,88.12,Oregon
37.20,95.74,91.28,Oklahoma
37.20,95.74,82.92,"Colorado State"
39.30,76.61,93.90,Maryland
26.02,80.15,85.03,"South Carolina"
29.55,95.25,84.98,Northwestern
33.43,88.83,79.91,Tulane
31.60,84.21,82.19,"Mississippi State"
32.95,97.15,82.84,Baylor
42.86,85.63,99.25,Wisconsin
29.94,82.70,82.63,"Florida Atlantic"
40.19,75.43,77.83,Temple
33.94,91.83,84.16,"Arkansas State"
40.38,74.66,76.81,Connecticut
46.21,119.17,81.46,"Eastern Washington"
30.43,88.53,78.17,"Louisiana Tech"
0.00,0.00,88.09,Utah
29.19,81.05,84.46,Louisville
34.82,81.95,86.01,Clemson
38.93,77.06,85.26,"Wake Forest"
35.48,80.79,80.65,Princeton
36.06,86.96,86.26,Tennessee
32.38,94.87,77.26,UTSA
41.31,81.08,76.98,Akron
30.29,82.19,82.22,"Southern Miss"
41.43,75.65,79.00,"Texas State"
34.28,88.32,78.93,"East Carolina"
42.64,75.30,75.84,Massachusetts
42.49,95.55,91.16,Iowa
35.13,85.38,87.56,"Virginia Tech"
29.48,95.36,79.53,"Texas State"
42.52,93.25,77.11,Memphis
42.08,83.66,86.14,Wisconsin
40.25,74.53,77.98,"Stony Brook"
0.00,0.00,80.54,Syracuse
31.56,89.23,85.76,"West Virginia"
33.86,78.98,78.53,"Western Kentucky"
33.42,86.79,78.91,UAB
33.35,117.43,85.18,Arizona
34.79,92.41,87.76,"Notre Dame"
44.81,85.57,89.58,Michigan
39.55,105.17,76.42,Wyoming
33.16,117.17,85.25,"Oregon State"
43.71,116.19,82.13,"Boise State"
33.80,83.89,99.56,Tennessee
37.95,97.98,77.18,Ohio
37.80,100.00,79.67,UTSA
38.85,76.88,85.06,Maryland
37.79,78.23,85.56,"Virginia Tech"
33.15,96.86,89.93,Texas
33.93,83.95,85.51,"North Carolina"
30.21,90.94,88.51,LSU
30.29,81.51,81.63,"Colorado State"
41.45,93.69,89.03,Iowa
41.69,81.33,90.23,"Ohio State"
37.78,122.42,86.87,"Washington State"
42.67,88.95,79.72,Wyoming
29.57,95.09,85.32,Colorado
33.92,84.62,94.81,"Ohio State"
41.25,95.70,89.67,TCU
19.70,155.14,81.62,"Oregon State"
28.48,81.55,83.65,Virginia
34.18,118.43,81.13,"Oregon State"
33.51,112.07,76.08,Hawaii
33.59,84.65,83.82,"South Carolina"
42.57,83.38,83.16,Missouri
32.95,97.15,86.96,Baylor
33.65,86.57,98.35,Alabama
41.45,82.02,86.14,Purdue
29.86,95.44,83.84,"Boston College"
26.85,80.05,84.10,Virginia
41.76,88.26,87.09,"Penn State"
40.69,73.99,78.26,"Arkansas State"
33.03,96.81,78.42,"Louisiana Tech"
30.75,83.35,86.35,"Florida State"
37.07,95.62,77.93,"Eastern Michigan"
27.45,82.64,90.08,Minnesota
25.83,80.29,82.04,Indiana
29.85,95.26,90.47,Texas
42.06,87.93,83.19,Illinois
38.58,77.32,86.15,"South Carolina"
36.94,85.95,90.49,Alabama
37.59,77.58,78.32,"Old Dominion"
39.35,77.31,76.08,Charlotte
41.71,87.76,85.13,Indiana
33.53,111.89,78.67,"Middle Tennessee State"
33.80,118.30,96.59,Oregon
32.39,99.02,76.94,"Central Arkansas"
36.90,94.88,76.44,"New Mexico State"
42.25,71.77,76.83,Massachusetts
34.63,88.57,81.50,Purdue
30.69,89.07,77.94,Ohio
42.44,71.60,77.98,"Iowa State"
30.69,89.07,76.11,UAB
36.90,94.88,77.52,"New Mexico"
33.89,118.13,83.56,Nevada
39.51,121.68,79.93,"Boise State"
36.06,86.78,76.67,Richmond
45.33,93.57,82.15,"Oregon State"
36.54,82.47,76.67,"Eastern Kentucky"
33.23,81.47,78.89,Kansas
33.87,117.93,79.67,Nevada
38.13,78.71,86.01,"Virginia Tech"
33.87,117.93,76.67,Hawaii
41.97,91.58,80.04,"Northern Illinois"
38.91,77.02,86.75,Indiana
37.07,95.62,79.05,"Texas A&M Commerce"
36.76,76.20,82.76,UCF
34.29,119.23,76.11,"San Jose State"
41.62,73.12,82.85,Virginia
36.00,95.98,75.30,Ohio
41.25,95.70,76.33,"Georgia State"
39.30,76.61,83.36,Duke
28.61,82.56,77.31,FIU
29.48,98.35,85.55,UTSA
31.55,97.14,85.10,"Kansas State"
37.67,122.09,75.33,"Bowling Green"
28.06,81.57,84.77,"Central Michigan"
41.16,73.50,85.68,"Boston College"
30.53,92.12,78.98,Louisiana
39.42,76.57,84.44,Rutgers
34.61,87.01,78.98,"Florida Atlantic"
38.26,85.66,77.23,"Western Kentucky"
29.69,95.12,76.42,"Texas State"
31.77,84.44,75.80,Troy
32.52,92.11,77.09,"Colorado State"
31.27,92.54,75.75,Louisiana
33.42,93.87,75.80,Louisiana
40.11,82.90,76.08,"Bowling Green"
40.64,83.60,76.08,"Kent State"
47.17,122.18,76.08,Idaho
34.72,86.56,76.08,UTEP
38.91,95.22,75.97,"Illinois State"
36.90,94.88,75.83,"New Mexico State"
34.41,119.72,75.33,"New Mexico State"
33.57,104.42,76.00,"New Mexico State"
27.45,82.64,88.30,Auburn
33.89,84.30,85.05,"Ole Miss"
38.54,89.99,85.39,Illinois
25.93,80.18,80.00,"Southern Miss"
40.69,73.99,86.35,"Ball State"
33.80,83.89,90.21,Michigan
43.18,76.36,84.45,Syracuse
33.61,117.67,89.12,"Notre Dame"
41.84,88.36,78.03,"Central Michigan"
30.29,82.19,75.80,"Appalachian State"
40.16,79.82,87.97,Pittsburgh
38.99,76.74,77.98,Connecticut
35.90,78.63,78.03,Dartmouth
30.18,95.51,82.01,Rice
31.44,83.44,80.04,"Colorado State"
38.76,121.16,90.16,California
37.76,122.14,85.39,California
45.47,92.38,85.51,Iowa
37.99,92.75,84.31,Minnesota
30.69,89.07,77.44,UTSA
38.00,121.32,84.77,"San Jose State"
43.18,86.27,92.03,LSU
35.89,90.64,86.14,Arkansas
35.89,90.64,91.69,"Ole Miss"
40.54,74.36,93.04,"Notre Dame"
34.19,80.71,85.52,"South Carolina"
34.12,84.03,85.54,"Ole Miss"
26.11,80.33,83.39,"Western Kentucky"
37.95,122.08,86.90,Minnesota
27.45,82.64,86.02,Tennessee
33.99,117.66,86.01,Oregon
34.15,117.51,86.18,UCLA
39.95,82.77,76.41,"Ball State"
